dayhours,price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,basement,yr_built,living_measure15,lot_measure15,furnished,total_area,month/year,price_bins,has_basement,house_land_ratio,has_renovated
2014-12-29,659000,2.0,1.75,1180.0,904.0,2.0,0.0,0.0,3.0,10.0,780.0,400.0,2014.0,1380.0,3610.0,1.0,2084.0,December/2014,3,Yes,56.99999999999999,No
2014-12-09,306000,2.0,1.75,1200.0,2622.0,1.0,0.0,0.0,5.0,7.0,800.0,400.0,1956.0,1310.0,1926.0,0.0,3822.0,December/2014,2,Yes,31.0,No
2014-12-01,247500,2.0,1.0,700.0,6046.0,1.0,0.0,0.0,3.0,6.0,700.0,0.0,1950.0,990.0,6790.0,0.0,6746.0,December/2014,1,No,10.0,No
2014-12-10,345000,4.0,1.0,1550.0,7620.0,1.5,0.0,0.0,3.0,7.0,1550.0,0.0,1957.0,1450.0,7620.0,0.0,9170.0,December/2014,2,No,17.0,No
2014-12-18,260000,4.0,1.75,1360.0,7700.0,1.0,0.0,0.0,4.0,7.0,1360.0,0.0,1966.0,1321.0,7756.0,0.0,9060.0,December/2014,1,No,15.0,No
2014-12-23,2200000,4.0,3.75,3790.0,7200.0,2.0,0.0,0.0,3.0,10.0,2530.0,1260.0,1931.0,3250.0,7200.0,1.0,10990.0,December/2014,11,Yes,34.0,No
2014-12-17,355950,4.0,2.5,1960.0,8540.0,1.0,0.0,0.0,3.0,7.0,1220.0,740.0,1955.0,1910.0,9120.0,0.0,10500.0,December/2014,2,Yes,19.0,No
2014-12-12,312500,4.0,0.5,2300.0,5570.0,2.0,0.0,0.0,3.0,8.0,2300.0,0.0,1996.0,1820.0,6371.0,0.0,7870.0,December/2014,2,No,28.999999999999996,No
2014-12-11,148900,4.0,1.75,1700.0,6000.0,1.0,0.0,0.0,3.0,7.0,1700.0,0.0,1967.0,1280.0,6000.0,0.0,7700.0,December/2014,1,No,22.0,No
2014-12-24,246700,3.0,2.0,1610.0,13309.0,1.0,0.0,0.0,4.0,7.0,1610.0,0.0,1967.0,1610.0,15725.0,0.0,14919.0,December/2014,1,No,11.0,No
2014-12-04,248000,2.0,1.0,700.0,8301.0,1.0,0.0,0.0,3.0,6.0,700.0,0.0,1953.0,1250.0,8304.0,0.0,9001.0,December/2014,1,No,8.0,No
2014-12-10,438900,4.0,2.5,2740.0,5700.0,2.0,0.0,0.0,3.0,9.0,2740.0,0.0,2006.0,3010.0,5281.0,1.0,8440.0,December/2014,2,No,32.0,No
2014-12-31,272000,4.0,2.75,1810.0,7350.0,1.0,0.0,0.0,4.0,7.0,1200.0,610.0,1980.0,1750.0,7350.0,0.0,9160.0,December/2014,2,Yes,20.0,No
2014-12-12,425000,2.0,1.0,1040.0,4040.0,1.0,0.0,0.0,3.0,7.0,940.0,100.0,1928.0,1420.0,4040.0,0.0,5080.0,December/2014,2,Yes,20.0,No
2014-12-22,239000,4.0,1.75,1500.0,12560.0,1.0,0.0,0.0,4.0,7.0,1000.0,500.0,1977.0,1700.0,9020.0,0.0,14060.0,December/2014,1,Yes,11.0,No
2014-12-11,585000,2.0,1.75,1830.0,7200.0,1.0,0.0,2.0,4.0,7.0,1070.0,760.0,1949.0,1570.0,6000.0,0.0,9030.0,December/2014,3,Yes,20.0,No
2014-12-12,760000,3.0,3.5,2350.0,10739.0,1.0,0.0,2.0,5.0,7.0,1340.0,1010.0,1940.0,2580.0,11026.0,0.0,13089.0,December/2014,4,Yes,18.0,No
2014-12-15,250000,3.0,2.5,1700.0,6000.0,2.0,0.0,0.0,3.0,8.0,1700.0,0.0,1997.0,1940.0,6626.0,0.0,7700.0,December/2014,1,No,22.0,No
2014-12-08,849000,5.0,3.25,2450.0,6534.0,2.0,0.0,0.0,3.0,8.0,1770.0,680.0,1951.0,1620.0,6534.0,0.0,8984.0,December/2014,4,Yes,27.0,Yes
2014-12-24,345000,3.0,2.25,2020.0,9000.0,2.0,0.0,0.0,3.0,7.0,2020.0,0.0,1979.0,1460.0,9680.0,0.0,11020.0,December/2014,2,No,18.0,No
2014-12-10,533500,3.0,3.5,2490.0,3517.0,2.0,0.0,0.0,3.0,8.0,1720.0,770.0,2005.0,1600.0,2378.0,0.0,6007.0,December/2014,3,Yes,41.0,No
2014-12-18,200000,3.0,1.5,1090.0,10454.0,1.0,0.0,0.0,3.0,6.0,1090.0,0.0,1963.0,1230.0,12196.0,0.0,11544.0,December/2014,1,No,9.0,No
2014-12-08,500000,3.0,1.5,2210.0,6500.0,1.0,0.0,0.0,4.0,7.0,1030.0,1180.0,1912.0,1750.0,6370.0,0.0,8710.0,December/2014,3,Yes,25.0,No
2014-12-04,390000,2.0,1.5,1050.0,934.0,2.0,0.0,0.0,3.0,8.0,960.0,90.0,2007.0,1470.0,1885.0,0.0,1984.0,December/2014,2,Yes,53.0,No
2014-12-01,179950,3.0,1.0,1130.0,9907.0,1.0,0.0,0.0,3.0,7.0,1130.0,0.0,1954.0,1320.0,9907.0,0.0,11037.0,December/2014,1,No,10.0,No
2014-12-12,451000,4.0,1.75,1680.0,7800.0,1.0,0.0,0.0,3.0,7.0,1330.0,350.0,1966.0,1680.0,7210.0,0.0,9480.0,December/2014,2,Yes,18.0,No
2014-12-19,296500,3.0,1.5,1580.0,10100.0,1.0,0.0,0.0,4.0,7.0,1580.0,0.0,1961.0,1650.0,10032.0,0.0,11680.0,December/2014,2,No,14.000000000000002,No
2014-12-03,827500,3.0,2.5,1810.0,7200.0,1.0,0.0,0.0,5.0,7.0,1310.0,500.0,1960.0,2050.0,7200.0,0.0,9010.0,December/2014,4,Yes,20.0,No
2014-12-05,692500,4.0,3.0,2820.0,11500.0,2.0,0.0,0.0,3.0,10.0,2820.0,0.0,1991.0,2770.0,9694.0,1.0,14320.0,December/2014,4,No,20.0,No
2014-12-23,219950,3.0,1.5,1200.0,8404.0,1.0,0.0,0.0,3.0,7.0,1200.0,0.0,1964.0,2120.0,12000.0,0.0,9604.0,December/2014,1,No,12.0,No
2014-12-19,280000,3.0,1.0,980.0,7480.0,1.0,0.0,0.0,3.0,6.0,830.0,150.0,1948.0,1140.0,7480.0,0.0,8460.0,December/2014,2,Yes,12.0,No
2014-12-17,670000,4.0,2.25,2370.0,9636.0,1.0,0.0,0.0,3.0,8.0,1660.0,710.0,1976.0,2350.0,9588.0,0.0,12006.0,December/2014,4,Yes,20.0,No
2014-12-17,630000,4.0,2.25,2900.0,9680.0,2.0,0.0,0.0,3.0,7.0,1990.0,910.0,1947.0,1850.0,7540.0,0.0,12580.0,December/2014,3,Yes,23.0,No
2014-12-01,672000,3.0,1.0,1220.0,8573.0,1.0,0.0,0.0,3.0,7.0,1220.0,0.0,1954.0,1840.0,8573.0,0.0,9793.0,December/2014,4,No,12.0,No
2014-12-03,378000,4.0,1.5,2140.0,7920.0,1.0,0.0,0.0,3.0,7.0,1190.0,950.0,1959.0,2140.0,7238.0,0.0,10060.0,December/2014,2,Yes,21.0,No
2014-12-26,250000,6.0,2.5,2590.0,10890.0,1.0,0.0,0.0,4.0,7.0,1340.0,1250.0,1970.0,2474.0,10454.0,0.0,13480.0,December/2014,1,Yes,19.0,No
2014-12-12,289950,4.0,1.75,2090.0,7416.0,1.0,0.0,0.0,4.0,7.0,1050.0,1040.0,1970.0,1710.0,7527.0,0.0,9506.0,December/2014,2,Yes,22.0,No
2014-12-26,535000,3.0,2.5,2110.0,8164.0,2.0,0.0,0.0,3.0,9.0,2110.0,0.0,1990.0,2390.0,7499.0,1.0,10274.0,December/2014,3,No,21.0,No
2014-12-30,424950,3.0,1.75,2090.0,7505.0,1.0,0.0,0.0,3.0,7.0,2090.0,0.0,1967.0,1510.0,7416.0,0.0,9595.0,December/2014,2,No,22.0,No
2014-12-02,357000,3.0,1.5,1590.0,6750.0,1.0,0.0,0.0,3.0,7.0,1080.0,510.0,1976.0,1590.0,7400.0,0.0,8340.0,December/2014,2,Yes,19.0,No
2014-12-18,1620000,3.0,3.5,3490.0,4000.0,2.0,0.0,0.0,3.0,9.0,2570.0,920.0,2009.0,1880.0,4000.0,1.0,7490.0,December/2014,8,Yes,47.0,No
2014-12-08,292000,3.0,1.75,1320.0,6600.0,1.0,0.0,0.0,3.0,7.0,1320.0,0.0,1988.0,1070.0,6594.0,0.0,7920.0,December/2014,2,No,17.0,No
2014-12-05,400000,3.0,1.75,1860.0,5750.0,1.5,0.0,0.0,5.0,6.0,1300.0,560.0,1918.0,1550.0,5750.0,0.0,7610.0,December/2014,2,Yes,24.0,No
2014-12-02,250000,3.0,2.0,1470.0,2781.0,2.0,0.0,0.0,3.0,6.0,1470.0,0.0,2003.0,1360.0,3008.0,0.0,4251.0,December/2014,1,No,35.0,No
2014-12-12,340000,3.0,1.0,1450.0,9586.0,2.0,0.0,0.0,3.0,7.0,1450.0,0.0,1950.0,1500.0,8592.0,0.0,11036.0,December/2014,2,No,13.0,No
2014-12-12,249000,3.0,1.0,1090.0,10296.0,1.0,0.0,0.0,4.0,6.0,1090.0,0.0,1950.0,1910.0,10296.0,0.0,11386.0,December/2014,1,No,10.0,No
2014-12-19,375000,2.0,1.0,980.0,3915.0,1.0,0.0,0.0,4.0,7.0,980.0,0.0,1919.0,1425.0,1576.0,0.0,4895.0,December/2014,2,No,20.0,No
2014-12-01,443000,2.0,1.0,1130.0,5413.0,1.0,0.0,0.0,3.0,7.0,880.0,250.0,1939.0,1250.0,5413.0,0.0,6543.0,December/2014,2,Yes,17.0,No
2014-12-04,439950,3.0,2.0,1230.0,1613.0,2.0,0.0,0.0,3.0,8.0,1010.0,220.0,2003.0,1610.0,1873.0,0.0,2843.0,December/2014,2,Yes,43.0,No
2014-12-18,390000,3.0,1.5,1600.0,10440.0,1.0,0.0,0.0,3.0,7.0,1600.0,0.0,1954.0,1600.0,8816.0,0.0,12040.0,December/2014,2,No,13.0,No
2014-12-19,808000,8.0,3.75,3460.0,4600.0,2.0,0.0,0.0,3.0,7.0,2860.0,600.0,1987.0,2170.0,3750.0,0.0,9575.0,December/2014,4,Yes,36.0,No
2014-12-03,209000,3.0,1.0,1320.0,3954.0,1.5,0.0,0.0,3.0,6.0,1320.0,0.0,1912.0,1270.0,5184.0,0.0,5274.0,December/2014,1,No,25.0,Yes
2014-12-09,535000,3.0,2.5,1850.0,1499.0,2.5,0.0,0.0,3.0,9.0,1790.0,60.0,2005.0,1770.0,1539.0,1.0,3349.0,December/2014,3,Yes,55.00000000000001,No
2014-12-05,294450,4.0,2.25,1400.0,7341.0,1.0,0.0,0.0,3.0,7.0,1300.0,100.0,1961.0,2090.0,7410.0,0.0,8741.0,December/2014,2,Yes,16.0,No
2014-12-24,329000,4.0,1.0,1120.0,3844.0,1.0,0.0,0.0,3.0,7.0,1120.0,0.0,1972.0,1480.0,3844.0,0.0,4964.0,December/2014,2,No,23.0,No
2014-12-01,667000,3.0,1.0,1400.0,1581.0,1.5,0.0,0.0,5.0,8.0,1400.0,0.0,1909.0,1860.0,3861.0,0.0,2981.0,December/2014,4,No,47.0,No
2014-12-10,250750,5.0,1.75,2140.0,12058.0,1.0,0.0,0.0,4.0,8.0,2140.0,0.0,1951.0,1640.0,10125.0,0.0,14198.0,December/2014,1,No,15.0,No
2014-12-30,455000,4.0,2.0,2380.0,4500.0,1.5,0.0,0.0,3.0,6.0,1470.0,910.0,1926.0,1300.0,4500.0,0.0,6880.0,December/2014,2,Yes,35.0,Yes
2014-12-11,180000,3.0,1.0,1384.0,8960.0,1.0,0.0,0.0,4.0,6.0,1384.0,0.0,1965.0,1000.0,8470.0,0.0,10344.0,December/2014,1,No,13.0,No
2014-12-08,695000,4.0,2.25,2360.0,2500.0,2.0,0.0,3.0,3.0,8.0,1520.0,840.0,2001.0,1810.0,3900.0,0.0,4860.0,December/2014,4,Yes,49.0,No
2014-12-23,520000,4.0,0.75,1960.0,8277.0,1.0,1.0,4.0,4.0,7.0,1320.0,640.0,1923.0,1940.0,8402.0,0.0,10237.0,December/2014,3,Yes,19.0,Yes
2014-12-18,360000,3.0,1.25,2350.0,6200.0,1.0,0.0,0.0,4.0,7.0,1320.0,1030.0,1966.0,2140.0,9543.0,0.0,8550.0,December/2014,2,Yes,27.0,No
2014-12-03,325000,3.0,1.0,1050.0,9083.0,1.0,0.0,0.0,3.0,7.0,1050.0,0.0,1951.0,1440.0,9071.0,0.0,10133.0,December/2014,2,No,10.0,No
2014-12-01,330000,2.0,1.0,950.0,3090.0,1.0,0.0,0.0,4.0,6.0,950.0,0.0,1909.0,1230.0,4120.0,0.0,4040.0,December/2014,2,No,24.0,No
2014-12-03,474950,3.0,2.25,1850.0,2575.0,2.0,0.0,0.0,3.0,9.0,1850.0,0.0,2013.0,1080.0,4120.0,1.0,4425.0,December/2014,3,No,42.0,No
2014-12-04,717500,3.0,1.0,2090.0,4000.0,1.5,0.0,2.0,3.0,8.0,1890.0,200.0,1931.0,2090.0,4000.0,0.0,6090.0,December/2014,4,Yes,34.0,No
2014-12-03,670000,3.0,2.25,3340.0,13805.0,1.0,0.0,0.0,3.0,8.0,3340.0,0.0,1950.0,2060.0,12304.0,0.0,17145.0,December/2014,4,No,19.0,Yes
2014-12-01,460000,2.0,1.0,1430.0,12092.0,1.0,0.0,0.0,4.0,7.0,1430.0,0.0,1938.0,2320.0,10800.0,0.0,13522.0,December/2014,2,No,11.0,No
2014-12-09,363000,2.0,1.0,1120.0,4800.0,1.0,0.0,0.0,3.0,7.0,770.0,350.0,1926.0,1510.0,4800.0,0.0,5920.0,December/2014,2,Yes,19.0,No
2014-12-26,255000,4.0,2.5,1987.0,6000.0,2.0,0.0,0.0,3.0,7.0,1987.0,0.0,2011.0,1880.0,9589.0,0.0,7987.0,December/2014,1,No,25.0,No
2014-12-03,250000,4.0,2.75,1830.0,6643.0,2.0,0.0,0.0,3.0,8.0,1830.0,0.0,2001.0,2400.0,6472.0,0.0,8473.0,December/2014,1,No,22.0,No
2014-12-15,330000,3.0,2.25,1440.0,5150.0,2.0,0.0,0.0,3.0,7.0,1440.0,0.0,1997.0,1530.0,5238.0,0.0,6590.0,December/2014,2,No,22.0,No
2014-12-03,525000,4.0,2.25,1580.0,7307.0,1.0,0.0,0.0,3.0,8.0,1160.0,420.0,1973.0,2020.0,7458.0,0.0,8887.0,December/2014,3,Yes,18.0,No
2014-12-26,160134,3.0,1.5,1190.0,10116.0,1.0,0.0,0.0,3.0,7.0,1190.0,0.0,1968.0,1190.0,9905.0,0.0,11306.0,December/2014,1,No,11.0,No
2014-12-31,826000,3.0,1.5,1890.0,5000.0,1.5,0.0,0.0,3.0,9.0,1890.0,0.0,1929.0,2560.0,5000.0,1.0,6890.0,December/2014,4,No,27.0,No
2014-12-02,625000,3.0,2.5,1860.0,10027.0,2.0,0.0,0.0,3.0,8.0,1860.0,0.0,1993.0,1530.0,9204.0,0.0,11887.0,December/2014,3,No,16.0,No
2014-12-02,705000,2.0,2.5,2300.0,6400.0,1.0,0.0,0.0,3.0,8.0,2300.0,0.0,2007.0,2300.0,6400.0,0.0,8700.0,December/2014,4,No,26.0,No
2014-12-10,329500,4.0,2.5,1820.0,7912.0,2.0,0.0,0.0,3.0,7.0,1820.0,0.0,1994.0,1820.0,8168.0,0.0,9732.0,December/2014,2,No,19.0,No
2014-12-02,340000,2.0,1.0,860.0,7102.0,1.0,0.0,0.0,3.0,6.0,860.0,0.0,1947.0,1450.0,7102.0,0.0,7962.0,December/2014,2,No,11.0,No
2014-12-11,676000,3.0,2.5,2240.0,3825.0,2.0,0.0,0.0,3.0,7.0,2240.0,0.0,1995.0,1460.0,5100.0,0.0,6065.0,December/2014,4,No,37.0,No
2014-12-17,465000,3.0,1.5,900.0,8690.0,1.5,0.0,0.0,5.0,6.0,900.0,0.0,1941.0,1000.0,6150.0,0.0,9590.0,December/2014,2,No,9.0,No
2014-12-09,445000,3.0,1.75,1410.0,5100.0,1.0,0.0,0.0,4.0,7.0,1110.0,300.0,1954.0,1600.0,7800.0,0.0,6510.0,December/2014,2,Yes,22.0,No
2014-12-05,340000,4.0,2.5,2380.0,7850.0,2.0,0.0,0.0,3.0,8.0,2380.0,0.0,1995.0,1940.0,7334.0,0.0,10230.0,December/2014,2,No,23.0,No
2014-12-23,700000,3.0,1.5,1580.0,5000.0,1.0,0.0,0.0,3.0,8.0,1290.0,290.0,1939.0,1570.0,4500.0,0.0,6580.0,December/2014,4,Yes,24.0,No
2014-12-18,630000,5.0,1.0,3020.0,4800.0,2.0,0.0,0.0,3.0,7.0,3020.0,0.0,1901.0,1350.0,1307.0,0.0,7820.0,December/2014,3,No,39.0,No
2014-12-19,309000,3.0,1.0,1820.0,8142.0,1.0,0.0,0.0,3.0,7.0,1040.0,780.0,1961.0,1820.0,8142.0,0.0,9962.0,December/2014,2,Yes,18.0,No
2014-12-04,420000,3.0,1.75,1720.0,5000.0,1.5,0.0,0.0,3.0,8.0,1720.0,0.0,1932.0,1410.0,8300.0,0.0,6720.0,December/2014,2,No,26.0,Yes
2014-12-12,305000,4.0,2.0,1780.0,5043.0,1.0,0.0,0.0,3.0,7.0,870.0,910.0,1993.0,1350.0,5044.0,0.0,6823.0,December/2014,2,Yes,26.0,No
2014-12-08,278000,2.0,2.5,1420.0,2229.0,2.0,0.0,0.0,3.0,7.0,1420.0,0.0,2004.0,1500.0,2230.0,0.0,3649.0,December/2014,2,No,39.0,No
2014-12-08,368000,4.0,2.5,2720.0,7350.0,2.0,0.0,0.0,3.0,9.0,2720.0,0.0,1989.0,2570.0,8336.0,1.0,10070.0,December/2014,2,No,27.0,No
2014-12-08,315000,3.0,3.25,1480.0,983.0,2.0,0.0,0.0,3.0,8.0,1180.0,300.0,2013.0,1330.0,1062.0,0.0,2463.0,December/2014,2,Yes,60.0,No
2014-12-12,402000,5.0,2.75,2770.0,7620.0,1.0,0.0,0.0,3.0,7.0,1700.0,1070.0,1965.0,1720.0,7620.0,0.0,10390.0,December/2014,2,Yes,27.0,No
2014-12-22,670000,3.0,1.0,1710.0,6195.0,1.0,0.0,0.0,3.0,7.0,1410.0,300.0,1946.0,1610.0,6195.0,0.0,7905.0,December/2014,4,Yes,22.0,No
2014-12-31,330000,3.0,2.5,1990.0,9995.0,2.0,0.0,0.0,3.0,7.0,1990.0,0.0,1996.0,1680.0,7511.0,0.0,11985.0,December/2014,2,No,17.0,No
2014-12-08,697000,4.0,2.5,3220.0,6399.0,2.0,0.0,0.0,3.0,9.0,3220.0,0.0,2004.0,2850.0,6399.0,1.0,9619.0,December/2014,4,No,33.0,No
2014-12-17,825000,4.0,3.25,3200.0,4477.0,2.0,0.0,0.0,3.0,9.0,2390.0,810.0,2006.0,1830.0,4920.0,1.0,7677.0,December/2014,4,Yes,42.0,No
2014-12-09,685000,6.0,2.25,2770.0,5854.0,1.5,0.0,0.0,3.0,8.0,2120.0,650.0,1921.0,2300.0,5450.0,0.0,8624.0,December/2014,4,Yes,32.0,No
2014-12-02,538000,3.0,3.5,2620.0,10137.0,2.0,0.0,0.0,3.0,8.0,1970.0,650.0,1992.0,1960.0,7680.0,0.0,12757.0,December/2014,3,Yes,21.0,No
2014-12-20,255000,2.0,1.0,1360.0,9367.0,1.0,0.0,0.0,4.0,6.0,680.0,680.0,1924.0,1360.0,7543.0,0.0,10727.0,December/2014,1,Yes,13.0,No
2014-12-08,225000,3.0,1.75,1430.0,8505.0,1.0,0.0,0.0,4.0,7.0,1430.0,0.0,1968.0,1190.0,8640.0,0.0,9935.0,December/2014,1,No,14.000000000000002,No
2014-12-18,338000,3.0,1.5,2400.0,8215.0,1.0,0.0,0.0,3.0,7.0,1200.0,1200.0,1961.0,1460.0,8217.0,0.0,10615.0,December/2014,2,Yes,23.0,No
2014-12-30,190000,3.0,1.0,1640.0,8100.0,1.0,0.0,0.0,3.0,6.0,1040.0,600.0,1939.0,1600.0,8100.0,0.0,9740.0,December/2014,1,Yes,17.0,No
2014-12-02,555000,4.0,1.75,2350.0,6200.0,1.5,0.0,0.0,4.0,7.0,1410.0,940.0,1946.0,1800.0,6150.0,0.0,8550.0,December/2014,3,Yes,27.0,No
2014-12-02,249000,3.0,1.0,1752.0,14626.0,2.0,0.0,2.0,3.0,8.0,1752.0,0.0,2005.0,1800.0,9000.0,0.0,16378.0,December/2014,1,No,11.0,No
2014-12-22,332500,4.0,2.0,1440.0,4855.0,2.0,0.0,0.0,4.0,7.0,1440.0,0.0,1972.0,1300.0,4080.0,0.0,6295.0,December/2014,2,No,23.0,No
2014-12-23,292500,4.0,2.5,1860.0,8709.0,2.0,0.0,0.0,3.0,8.0,1860.0,0.0,1994.0,1990.0,6825.0,0.0,10569.0,December/2014,2,No,18.0,No
2014-12-30,260000,5.0,2.5,2580.0,11250.0,1.0,0.0,0.0,3.0,7.0,1410.0,1170.0,1964.0,2240.0,11780.0,0.0,13830.0,December/2014,1,Yes,19.0,No
2014-12-18,276000,3.0,1.0,870.0,8040.0,1.0,0.0,0.0,3.0,7.0,870.0,0.0,1953.0,1440.0,8040.0,0.0,8910.0,December/2014,2,No,10.0,No
2014-12-12,315000,2.0,1.0,860.0,8308.0,1.0,0.0,0.0,3.0,7.0,860.0,0.0,1948.0,1200.0,8308.0,0.0,9168.0,December/2014,2,No,9.0,No
2014-12-19,245000,4.0,1.75,1930.0,7650.0,1.0,0.0,0.0,4.0,8.0,1280.0,650.0,1981.0,1860.0,8800.0,0.0,9580.0,December/2014,1,Yes,20.0,No
2014-12-26,575000,4.0,1.5,1430.0,4163.0,1.5,0.0,0.0,3.0,7.0,1430.0,0.0,1910.0,1500.0,4000.0,0.0,5593.0,December/2014,3,No,26.0,No
2014-12-08,180000,3.0,1.0,780.0,3540.0,1.0,0.0,0.0,2.0,6.0,780.0,0.0,1920.0,1260.0,3540.0,0.0,4320.0,December/2014,1,No,18.0,No
2014-12-03,865000,6.0,2.75,3500.0,5150.0,2.0,0.0,0.0,5.0,8.0,2430.0,1070.0,1909.0,1430.0,3860.0,0.0,8650.0,December/2014,5,Yes,40.0,No
2014-12-16,475000,4.0,2.25,2680.0,4673.0,2.0,0.0,0.0,3.0,7.0,2680.0,0.0,1999.0,2460.0,4645.0,0.0,7353.0,December/2014,3,No,36.0,No
2014-12-22,411800,4.0,2.25,2190.0,6800.0,1.0,0.0,0.0,5.0,7.0,1340.0,850.0,1969.0,1560.0,7611.0,0.0,8990.0,December/2014,2,Yes,24.0,No
2014-12-01,355000,3.0,2.5,1880.0,5290.0,1.0,0.0,0.0,3.0,8.0,1250.0,630.0,1974.0,2030.0,5092.0,0.0,7170.0,December/2014,2,Yes,26.0,No
2014-12-11,510000,2.0,1.0,820.0,4206.0,1.0,0.0,0.0,3.0,5.0,820.0,0.0,1949.0,1810.0,7200.0,0.0,5026.0,December/2014,3,No,16.0,No
2014-12-12,265000,3.0,2.25,1630.0,10969.0,2.0,0.0,0.0,3.0,7.0,1630.0,0.0,1991.0,1410.0,7920.0,0.0,12599.0,December/2014,1,No,13.0,No
2014-12-04,875000,3.0,2.5,1820.0,6848.0,1.0,0.0,0.0,4.0,7.0,1820.0,0.0,1953.0,2080.0,11700.0,0.0,8668.0,December/2014,5,No,21.0,No
2014-12-02,475000,3.0,2.5,1460.0,4961.0,1.0,0.0,0.0,4.0,8.0,1150.0,310.0,1988.0,1550.0,5449.0,0.0,6421.0,December/2014,3,Yes,23.0,No
2014-12-31,755000,3.0,3.25,3450.0,15586.0,2.0,0.0,0.0,3.0,11.0,2690.0,760.0,1989.0,3560.0,15046.0,1.0,19036.0,December/2014,4,Yes,18.0,No
2014-12-16,505000,3.0,2.5,1820.0,11012.0,2.0,0.0,0.0,3.0,8.0,1820.0,0.0,1988.0,1860.0,7767.0,0.0,12832.0,December/2014,3,No,14.000000000000002,No
2014-12-19,299500,3.0,1.75,1820.0,8813.0,2.0,0.0,0.0,3.0,7.0,1820.0,0.0,1994.0,1780.0,7349.0,0.0,10633.0,December/2014,2,No,17.0,No
2014-12-11,830000,3.0,1.5,1840.0,10125.0,1.0,0.0,0.0,4.0,8.0,1220.0,620.0,1959.0,2320.0,10160.0,0.0,11965.0,December/2014,4,Yes,15.0,No
2014-12-15,347000,2.0,2.25,1560.0,1705.0,2.0,0.0,0.0,3.0,8.0,1270.0,290.0,2006.0,1560.0,1758.0,0.0,3265.0,December/2014,2,Yes,48.0,No
2014-12-02,135000,3.0,1.0,1520.0,8450.0,1.0,0.0,0.0,2.0,6.0,1120.0,400.0,1961.0,1320.0,8450.0,0.0,9970.0,December/2014,1,Yes,15.0,No
2014-12-29,220000,3.0,1.0,1230.0,9720.0,1.0,0.0,0.0,5.0,7.0,1230.0,0.0,1969.0,1230.0,9720.0,0.0,10950.0,December/2014,1,No,11.0,No
2014-12-11,665000,3.0,1.0,1650.0,5102.0,1.0,0.0,0.0,4.0,8.0,1300.0,350.0,1953.0,1440.0,5102.0,0.0,6752.0,December/2014,4,Yes,24.0,No
2014-12-31,485000,4.0,2.5,2100.0,8886.0,2.0,0.0,0.0,4.0,7.0,2100.0,0.0,1964.0,1840.0,9058.0,0.0,10986.0,December/2014,3,No,19.0,No
2014-12-17,299500,3.0,1.0,1190.0,9600.0,1.0,0.0,0.0,3.0,7.0,1190.0,0.0,1981.0,1360.0,10140.0,0.0,10790.0,December/2014,2,No,11.0,No
2014-12-08,800000,3.0,1.75,1890.0,10292.0,1.0,0.0,0.0,4.0,8.0,1890.0,0.0,1969.0,2630.0,10625.0,0.0,12182.0,December/2014,4,No,16.0,No
2014-12-15,469950,4.0,2.75,2720.0,6427.0,1.0,0.0,0.0,3.0,8.0,1650.0,1070.0,2008.0,2720.0,8484.0,0.0,9147.0,December/2014,3,Yes,30.0,No
2014-12-01,490000,3.0,1.75,1600.0,16510.0,1.0,0.0,0.0,3.0,8.0,1600.0,0.0,1984.0,1510.0,10407.0,0.0,18110.0,December/2014,3,No,9.0,No
2014-12-01,345000,2.0,1.75,1820.0,8409.0,1.0,0.0,0.0,4.0,6.0,910.0,910.0,1948.0,1300.0,8409.0,0.0,10229.0,December/2014,2,Yes,18.0,No
2014-12-11,608000,3.0,2.25,1720.0,5234.0,2.0,0.0,0.0,3.0,9.0,1240.0,480.0,2011.0,1720.0,5825.0,1.0,6954.0,December/2014,3,Yes,25.0,No
2014-12-10,355000,3.0,2.25,1960.0,7000.0,1.0,0.0,0.0,3.0,8.0,1600.0,360.0,1980.0,1980.0,7140.0,0.0,8960.0,December/2014,2,Yes,22.0,No
2014-12-08,405000,2.0,1.0,800.0,6016.0,1.0,0.0,0.0,3.0,6.0,800.0,0.0,1942.0,1470.0,3734.0,0.0,6816.0,December/2014,2,No,12.0,No
2014-12-30,469000,3.0,1.75,1480.0,800.0,2.0,0.0,0.0,3.0,8.0,1000.0,480.0,2014.0,1480.0,1143.0,0.0,2280.0,December/2014,3,Yes,65.0,No
2014-12-16,850000,6.0,3.5,2820.0,5400.0,1.0,0.0,0.0,3.0,8.0,1620.0,1200.0,1958.0,1560.0,2276.0,0.0,8220.0,December/2014,4,Yes,34.0,No
2014-12-17,405300,3.0,2.75,2390.0,7939.0,1.0,0.0,0.0,5.0,7.0,1610.0,780.0,1983.0,1920.0,7939.0,0.0,10329.0,December/2014,2,Yes,23.0,No
2014-12-08,458450,4.0,1.0,1330.0,9715.0,1.0,0.0,0.0,4.0,7.0,970.0,360.0,1957.0,1590.0,8400.0,0.0,11045.0,December/2014,2,Yes,12.0,No
2014-12-18,463000,4.0,2.75,1900.0,6000.0,1.0,0.0,2.0,3.0,7.0,1300.0,600.0,1961.0,2230.0,6000.0,0.0,7900.0,December/2014,2,Yes,24.0,No
2014-12-29,275000,3.0,2.0,1540.0,10410.0,1.0,0.0,0.0,4.0,7.0,1540.0,0.0,1967.0,1590.0,7725.0,0.0,11950.0,December/2014,2,No,13.0,No
